Transaction ID,Date,Customer ID,Gender,Age,Product Category,Sub-Category,City,ASM,RSM,Region,Quantity,Price per Unit,Taxable Amount,Profit,Discount,Total Amount
101,29-01-2022,CUST101,Male,32,Clothing,Dupatta,Mumbai,Ganesh,Deepesh Chauhan,West,2,565,1130,158,11%,1005
101,29-01-2022,CUST101,Male,32,Clothing,Pants,Delhi,Sanjay,Vishnu Dixit,North,2,826,1652,214,12%,1453
189,30-01-2022,CUST5376,Male,63,Beauty,Creams,Delhi,Sanjay,Vishnu Dixit,North,1,800,800,56,18%,656
189,30-01-2022,CUST189,Male,63,Beauty,Dry Products,Delhi,Sanjay,Vishnu Dixit,North,1,819,819,49,19%,663
189,30-01-2022,CUST189,Male,63,Beauty,Oils,Delhi,Sanjay,Vishnu Dixit,North,1,1026,1026,154,10%,923
317,30-01-2022,CUST5632,Male,22,Electronics,Office Equipements,Mumbai,Ganesh,Deepesh Chauhan,West,3,1205,3615,325,16%,3036
322,30-01-2022,CUST5642,Male,51,Electronics,Phone,Bhopal,Jansagar,Deepesh Chauhan,West,1,1472,1472,206,11%,1310
329,30-01-2022,CUST5656,Female,46,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,4,1459,5836,408,18%,4785
317,30-01-2022,CUST317,Male,22,Electronics,Office Equipements,Kolkata,Debojit,Ajit yadav,East,3,1429,4287,343,17%,3558
322,30-01-2022,CUST322,Male,51,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,1,1407,1407,183,12%,1238
329,30-01-2022,CUST329,Female,46,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,4,940,3760,225,19%,3045
317,30-01-2022,CUST317,Male,22,Electronics,Office Equipements,Ernakulam,Mahesh,Sukhsagar,South,3,1080,3240,226,18%,2656
322,30-01-2022,CUST322,Male,51,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,1,973,973,117,13%,846
329,30-01-2022,CUST329,Female,46,Electronics,Beauty Products,Indore,Jansagar,Deepesh Chauhan,West,4,1351,5404,810,10%,4863
964,31-01-2022,CUST964,Male,24,Clothing,Kurti,Nagpur,Ganesh,Deepesh Chauhan,West,3,995,2985,358,13%,2596
964,31-01-2022,CUST964,Male,24,Clothing,Saree,Vizag,Mahesh,Sukhsagar,South,3,1138,3414,376,14%,2936
964,31-01-2022,CUST964,Male,24,Clothing,Joggers,Ernakulam,Mahesh,Sukhsagar,South,3,605,1815,181,15%,1542
235,31-01-2022,CUST5468,Female,23,Electronics,Coumputers,Jaipur,Ankur,Vishnu Dixit,North,2,925,1850,204,14%,1591
300,31-01-2022,CUST5598,Female,19,Electronics,Beauty Products,Kanpur,Ramash,Vishnu Dixit,North,4,574,2296,137,19%,1859
235,31-01-2022,CUST235,Female,23,Electronics,Coumputers,Lucknow,Ramash,Vishnu Dixit,North,2,874,1748,174,15%,1485
300,31-01-2022,CUST300,Female,19,Electronics,Beauty Products,Delhi,Sanjay,Vishnu Dixit,North,4,1073,4292,643,10%,3862
235,31-01-2022,CUST235,Female,23,Electronics,Coumputers,Mumbai,Ganesh,Deepesh Chauhan,West,2,710,1420,127,16%,1192
300,31-01-2022,CUST300,Female,19,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,4,570,2280,319,11%,2029
269,01-02-2022,CUST5536,Male,25,Clothing,Kurti,Nagpur,Ganesh,Deepesh Chauhan,West,4,979,3916,274,18%,3211
673,01-02-2022,CUST673,Female,43,Clothing,Tshirt,Lucknow,Ramash,Vishnu Dixit,North,3,812,2436,316,12%,2143
269,01-02-2022,CUST269,Male,25,Clothing,Saree,Vizag,Mahesh,Sukhsagar,South,4,926,3704,222,19%,3000
673,01-02-2022,CUST673,Female,43,Clothing,Saree,Kanpur,Ramash,Vishnu Dixit,North,3,1436,4308,516,13%,3747
269,01-02-2022,CUST269,Male,25,Clothing,Kurti,Ernakulam,Mahesh,Sukhsagar,South,4,776,3104,465,10%,2793
673,01-02-2022,CUST673,Female,43,Clothing,Kurti,Nagpur,Ganesh,Deepesh Chauhan,West,3,1360,4080,448,14%,3508
320,01-02-2022,CUST5638,Female,28,Electronics,Beauty Products,Delhi,Sanjay,Vishnu Dixit,North,4,700,2800,168,19%,2268
320,01-02-2022,CUST320,Female,28,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,4,752,3008,451,10%,2707
320,01-02-2022,CUST320,Female,28,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,4,679,2716,380,11%,2417
223,02-02-2022,CUST5444,Female,64,Clothing,Pants,Latur,Rakesh,Deepesh Chauhan,West,1,945,945,123,12%,831
223,02-02-2022,CUST223,Female,64,Clothing,Tshirt,Lucknow,Ramash,Vishnu Dixit,North,1,908,908,108,13%,789
223,02-02-2022,CUST223,Female,64,Clothing,Pants,Kanpur,Ramash,Vishnu Dixit,North,1,1314,1314,145,14%,1130
142,02-02-2022,CUST5282,Male,35,Electronics,Coumputers,Kolkata,Debojit,Ajit yadav,East,4,720,2880,403,11%,2563
666,02-02-2022,CUST666,Male,51,Electronics,Coumputers,Ernakulam,Mahesh,Sukhsagar,South,3,1061,3183,318,15%,2705
142,02-02-2022,CUST142,Male,35,Electronics,Coumputers,Ernakulam,Mahesh,Sukhsagar,South,4,1439,5756,748,12%,5065
666,02-02-2022,CUST666,Male,51,Electronics,Coumputers,Chennai,Mahesh,Sukhsagar,South,3,1498,4494,404,16%,3774
142,02-02-2022,CUST142,Male,35,Electronics,Coumputers,Chennai,Mahesh,Sukhsagar,South,4,1192,4768,572,13%,4148
666,02-02-2022,CUST666,Male,51,Electronics,Coumputers,Nagpur,Ganesh,Deepesh Chauhan,West,3,715,2145,172,17%,1780
933,03-02-2022,CUST933,Male,22,Beauty,Creams,Kolkata,Debojit,Ajit yadav,East,1,1346,1346,175,12%,1184
933,03-02-2022,CUST933,Male,22,Beauty,Appliance,Kolkata,Debojit,Ajit yadav,East,1,1470,1470,176,13%,1278
933,03-02-2022,CUST933,Male,22,Beauty,Dry Products,Kolkata,Debojit,Ajit yadav,East,1,509,509,56,14%,437
107,03-02-2022,CUST5212,Female,21,Clothing,Dupatta,Jaipur,Ankur,Vishnu Dixit,North,4,1228,4912,442,16%,4126
107,03-02-2022,CUST107,Female,21,Clothing,Shirt,Bhopal,Jansagar,Deepesh Chauhan,West,4,610,2440,195,17%,2025
107,03-02-2022,CUST107,Female,21,Clothing,Dupatta,Chennai,Mahesh,Sukhsagar,South,4,973,3892,272,18%,3191
237,04-02-2022,CUST5472,Female,50,Beauty,Oils,Lucknow,Ramash,Vishnu Dixit,North,2,838,1676,150,16%,1407
335,04-02-2022,CUST5668,Female,47,Beauty,Creams,Lucknow,Ramash,Vishnu Dixit,North,4,527,2108,231,14%,1812
237,04-02-2022,CUST237,Female,50,Beauty,Creams,Lucknow,Ramash,Vishnu Dixit,North,2,614,1228,98,17%,1019
335,04-02-2022,CUST335,Female,47,Beauty,Creams,Lucknow,Ramash,Vishnu Dixit,North,4,1025,4100,410,15%,3485
237,04-02-2022,CUST237,Female,50,Beauty,Dry Products,Lucknow,Ramash,Vishnu Dixit,North,2,677,1354,95,18%,1110
335,04-02-2022,CUST335,Female,47,Beauty,Dry Products,Lucknow,Ramash,Vishnu Dixit,North,4,694,2776,249,16%,2331
740,05-02-2022,CUST740,Female,25,Beauty,Dry Products,Chennai,Mahesh,Sukhsagar,South,4,1472,5888,353,19%,4769
793,05-02-2022,CUST793,Male,54,Beauty,Creams,Chennai,Mahesh,Sukhsagar,South,1,1292,1292,167,12%,1136
740,05-02-2022,CUST740,Female,25,Beauty,Oils,Chennai,Mahesh,Sukhsagar,South,4,964,3856,578,10%,3470
793,05-02-2022,CUST793,Male,54,Beauty,Appliance,Chennai,Mahesh,Sukhsagar,South,1,713,713,86,13%,620
740,05-02-2022,CUST740,Female,25,Beauty,Creams,Chennai,Mahesh,Sukhsagar,South,4,1055,4220,590,11%,3755
793,05-02-2022,CUST793,Male,54,Beauty,Dry Products,Chennai,Mahesh,Sukhsagar,South,1,722,722,79,14%,620
195,05-02-2022,CUST5388,Male,52,Clothing,Pants,Vizag,Mahesh,Sukhsagar,South,1,1310,1310,144,14%,1126
379,05-02-2022,CUST5756,Female,47,Clothing,Saree,Bhopal,Jansagar,Deepesh Chauhan,West,1,1145,1145,80,18%,938
490,05-02-2022,CUST5978,Male,34,Clothing,Dupatta,Jaipur,Ankur,Vishnu Dixit,North,3,1012,3036,182,19%,2459
195,05-02-2022,CUST195,Male,52,Clothing,Tshirt,Ernakulam,Mahesh,Sukhsagar,South,1,682,682,68,15%,579
379,05-02-2022,CUST379,Female,47,Clothing,Kurti,Chennai,Mahesh,Sukhsagar,South,1,589,589,36,19%,477
490,05-02-2022,CUST490,Male,34,Clothing,Inner Wear,Bhopal,Jansagar,Deepesh Chauhan,West,3,1466,4398,660,10%,3958
195,05-02-2022,CUST195,Male,52,Clothing,Pants,Tripur,Mahesh,Sukhsagar,South,1,613,613,55,16%,514
379,05-02-2022,CUST379,Female,47,Clothing,Saree,Indore,Jansagar,Deepesh Chauhan,West,1,596,596,89,10%,536
490,05-02-2022,CUST490,Male,34,Clothing,Tshirt,Chennai,Mahesh,Sukhsagar,South,3,635,1905,267,11%,1695
63,05-02-2022,CUST5124,Male,57,Electronics,Phone,Bhopal,Jansagar,Deepesh Chauhan,West,2,878,1756,228,12%,1545
333,05-02-2022,CUST5664,Female,54,Electronics,Coumputers,Nagpur,Ganesh,Deepesh Chauhan,West,4,1096,4384,569,12%,3857
530,05-02-2022,CUST6058,Female,18,Electronics,Beauty Products,Kanpur,Ramash,Vishnu Dixit,North,4,567,2268,136,19%,1837
63,05-02-2022,CUST063,Male,57,Electronics,Phone,Kanpur,Ramash,Vishnu Dixit,North,2,1296,2592,311,13%,2255
333,05-02-2022,CUST333,Female,54,Electronics,Coumputers,Jaipur,Ankur,Vishnu Dixit,North,4,499,1996,239,13%,1736
530,05-02-2022,CUST530,Female,18,Electronics,Beauty Products,Delhi,Sanjay,Vishnu Dixit,North,4,569,2276,341,10%,2048
63,05-02-2022,CUST063,Male,57,Electronics,Phone,Delhi,Sanjay,Vishnu Dixit,North,2,548,1096,120,14%,942
333,05-02-2022,CUST333,Female,54,Electronics,Coumputers,Lucknow,Ramash,Vishnu Dixit,North,4,902,3608,396,14%,3102
530,05-02-2022,CUST530,Female,18,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,4,1498,5992,838,11%,5332
232,06-02-2022,CUST5462,Female,43,Beauty,Appliance,Kolkata,Debojit,Ajit yadav,East,1,631,631,88,11%,561
240,06-02-2022,CUST5478,Female,23,Beauty,Appliance,Nagpur,Ganesh,Deepesh Chauhan,West,1,814,814,49,19%,659
232,06-02-2022,CUST232,Female,43,Beauty,Oils,Kolkata,Debojit,Ajit yadav,East,1,772,772,100,12%,679
240,06-02-2022,CUST240,Female,23,Beauty,Dry Products,Nagpur,Ganesh,Deepesh Chauhan,West,1,1227,1227,184,10%,1104
232,06-02-2022,CUST232,Female,43,Beauty,Creams,Kolkata,Debojit,Ajit yadav,East,1,979,979,117,13%,851
240,06-02-2022,CUST240,Female,23,Beauty,Creams,Nagpur,Ganesh,Deepesh Chauhan,West,1,1247,1247,174,11%,1109
85,06-02-2022,CUST5168,Male,31,Clothing,Shirt,Kanpur,Ramash,Vishnu Dixit,North,3,1282,3846,423,14%,3307
85,06-02-2022,CUST085,Male,31,Clothing,Joggers,Nagpur,Ganesh,Deepesh Chauhan,West,3,786,2358,236,15%,2004
85,06-02-2022,CUST085,Male,31,Clothing,Shirt,Vizag,Mahesh,Sukhsagar,South,3,1032,3096,278,16%,2600
993,06-02-2022,CUST993,Female,48,Electronics,Gadgets,Chennai,Mahesh,Sukhsagar,South,3,1157,3471,451,12%,3054
993,06-02-2022,CUST993,Female,48,Electronics,Gadgets,Nagpur,Ganesh,Deepesh Chauhan,West,3,823,2469,297,13%,2148
993,06-02-2022,CUST993,Female,48,Electronics,Gadgets,Jaipur,Ankur,Vishnu Dixit,North,3,826,2478,273,14%,2131
372,07-02-2022,CUST5742,Female,24,Beauty,Appliance,Indore,Jansagar,Deepesh Chauhan,West,3,541,1623,227,11%,1444
936,07-02-2022,CUST936,Male,57,Beauty,Dry Products,Kanpur,Ramash,Vishnu Dixit,North,4,1312,5248,524,15%,4460
372,07-02-2022,CUST372,Female,24,Beauty,Appliance,Indore,Jansagar,Deepesh Chauhan,West,3,753,2259,293,12%,1987
936,07-02-2022,CUST936,Male,57,Beauty,Dry Products,Kanpur,Ramash,Vishnu Dixit,North,4,1002,4008,360,16%,3366
372,07-02-2022,CUST372,Female,24,Beauty,Oils,Indore,Jansagar,Deepesh Chauhan,West,3,1333,3999,480,13%,3479
936,07-02-2022,CUST936,Male,57,Beauty,Oils,Kanpur,Ramash,Vishnu Dixit,North,4,577,2308,184,17%,1915
366,07-02-2022,CUST5730,Male,57,Clothing,Inner Wear,Tripur,Mahesh,Sukhsagar,South,2,1118,2236,223,15%,1900
366,07-02-2022,CUST366,Male,57,Clothing,Dupatta,Mumbai,Ganesh,Deepesh Chauhan,West,2,1064,2128,191,16%,1787
366,07-02-2022,CUST366,Male,57,Clothing,Inner Wear,Delhi,Sanjay,Vishnu Dixit,North,2,1256,2512,200,17%,2084
596,07-02-2022,CUST596,Female,64,Electronics,Office Equipements,Chennai,Mahesh,Sukhsagar,South,1,1368,1368,136,15%,1162
596,07-02-2022,CUST596,Female,64,Electronics,Office Equipements,Nagpur,Ganesh,Deepesh Chauhan,West,1,1131,1131,102,16%,950
596,07-02-2022,CUST596,Female,64,Electronics,Office Equipements,Jaipur,Ankur,Vishnu Dixit,North,1,727,727,58,17%,603
284,08-02-2022,CUST5566,Male,43,Clothing,Caps,Bhopal,Jansagar,Deepesh Chauhan,West,4,891,3564,427,13%,3100
284,08-02-2022,CUST284,Male,43,Clothing,Joggers,Chennai,Mahesh,Sukhsagar,South,4,920,3680,404,14%,3164
284,08-02-2022,CUST284,Male,43,Clothing,Caps,Indore,Jansagar,Deepesh Chauhan,West,4,1058,4232,423,15%,3597
434,08-02-2022,CUST5866,Female,43,Electronics,Office Equipements,Kolkata,Debojit,Ajit yadav,East,2,635,1270,152,13%,1104
775,08-02-2022,CUST775,Female,46,Electronics,Coumputers,Kolkata,Debojit,Ajit yadav,East,4,546,2184,240,14%,1878
977,08-02-2022,CUST977,Female,35,Electronics,Gadgets,Ernakulam,Mahesh,Sukhsagar,South,3,1342,4026,362,16%,3381
434,08-02-2022,CUST434,Female,43,Electronics,Office Equipements,Ernakulam,Mahesh,Sukhsagar,South,2,1041,2082,229,14%,1790
775,08-02-2022,CUST775,Female,46,Electronics,Coumputers,Ernakulam,Mahesh,Sukhsagar,South,4,1154,4616,461,15%,3923
977,08-02-2022,CUST977,Female,35,Electronics,Gadgets,Chennai,Mahesh,Sukhsagar,South,3,696,2088,167,17%,1733
434,08-02-2022,CUST434,Female,43,Electronics,Office Equipements,Chennai,Mahesh,Sukhsagar,South,2,1459,2918,292,15%,2480
775,08-02-2022,CUST775,Female,46,Electronics,Coumputers,Chennai,Mahesh,Sukhsagar,South,4,721,2884,259,16%,2422
977,08-02-2022,CUST977,Female,35,Electronics,Gadgets,Nagpur,Ganesh,Deepesh Chauhan,West,3,675,2025,142,18%,1660
649,09-02-2022,CUST649,Female,58,Clothing,Caps,Vizag,Mahesh,Sukhsagar,South,2,1391,2782,195,18%,2281
649,09-02-2022,CUST649,Female,58,Clothing,Top,Ernakulam,Mahesh,Sukhsagar,South,2,635,1270,76,19%,1028
649,09-02-2022,CUST649,Female,58,Clothing,Shirt,Tripur,Mahesh,Sukhsagar,South,2,887,1774,266,10%,1596
192,10-02-2022,CUST5382,Male,62,Beauty,Appliance,Chennai,Mahesh,Sukhsagar,South,2,1313,2626,368,11%,2337
192,10-02-2022,CUST192,Male,62,Beauty,Oils,Chennai,Mahesh,Sukhsagar,South,2,708,1416,184,12%,1246
192,10-02-2022,CUST192,Male,62,Beauty,Creams,Chennai,Mahesh,Sukhsagar,South,2,805,1610,193,13%,1400
54,10-02-2022,CUST5106,Female,38,Electronics,Gadgets,Jaipur,Ankur,Vishnu Dixit,North,3,778,2334,280,13%,2030
68,10-02-2022,CUST5134,Male,25,Electronics,Office Equipements,Kolkata,Debojit,Ajit yadav,East,1,946,946,76,17%,785
54,10-02-2022,CUST054,Female,38,Electronics,Gadgets,Lucknow,Ramash,Vishnu Dixit,North,3,665,1995,219,14%,1715
68,10-02-2022,CUST068,Male,25,Electronics,Office Equipements,Ernakulam,Mahesh,Sukhsagar,South,1,584,584,40,18%,478
54,10-02-2022,CUST054,Female,38,Electronics,Gadgets,Mumbai,Ganesh,Deepesh Chauhan,West,3,990,2970,297,15%,2524
68,10-02-2022,CUST068,Male,25,Electronics,Office Equipements,Chennai,Mahesh,Sukhsagar,South,1,1386,1386,83,19%,1122
972,11-02-2022,CUST972,Male,49,Beauty,Appliance,Chennai,Mahesh,Sukhsagar,South,4,768,3072,430,11%,2734
972,11-02-2022,CUST972,Male,49,Beauty,Appliance,Chennai,Mahesh,Sukhsagar,South,4,761,3044,395,12%,2678
972,11-02-2022,CUST972,Male,49,Beauty,Dry Products,Chennai,Mahesh,Sukhsagar,South,4,1437,5748,689,13%,5000
346,11-02-2022,CUST5690,Male,59,Clothing,Saree,Latur,Rakesh,Deepesh Chauhan,West,2,520,1040,104,15%,884
657,11-02-2022,CUST657,Male,40,Clothing,Joggers,Jaipur,Ankur,Vishnu Dixit,North,1,1401,1401,126,16%,1176
346,11-02-2022,CUST346,Male,59,Clothing,Kurti,Lucknow,Ramash,Vishnu Dixit,North,2,1212,2424,218,16%,2036
657,11-02-2022,CUST657,Male,40,Clothing,Shirt,Bhopal,Jansagar,Deepesh Chauhan,West,1,1156,1156,92,17%,959
346,11-02-2022,CUST346,Male,59,Clothing,Saree,Kanpur,Ramash,Vishnu Dixit,North,2,696,1392,111,17%,1155
657,11-02-2022,CUST657,Male,40,Clothing,Top,Chennai,Mahesh,Sukhsagar,South,1,1270,1270,89,18%,1041
331,11-02-2022,CUST5660,Male,28,Electronics,Gadgets,Lucknow,Ramash,Vishnu Dixit,North,3,829,2487,373,10%,2238
732,11-02-2022,CUST732,Male,61,Electronics,Phone,Latur,Rakesh,Deepesh Chauhan,West,2,638,1276,178,11%,1135
331,11-02-2022,CUST331,Male,28,Electronics,Gadgets,Mumbai,Ganesh,Deepesh Chauhan,West,3,1228,3684,515,11%,3278
732,11-02-2022,CUST732,Male,61,Electronics,Phone,Tripur,Mahesh,Sukhsagar,South,2,1409,2818,366,12%,2479
331,11-02-2022,CUST331,Male,28,Electronics,Gadgets,Kolkata,Debojit,Ajit yadav,East,3,920,2760,358,12%,2428
732,11-02-2022,CUST732,Male,61,Electronics,Phone,Indore,Jansagar,Deepesh Chauhan,West,2,1098,2196,263,13%,1910
714,12-02-2022,CUST714,Female,18,Clothing,Saree,Kanpur,Ramash,Vishnu Dixit,North,1,1441,1441,173,13%,1253
714,12-02-2022,CUST714,Female,18,Clothing,Kurti,Nagpur,Ganesh,Deepesh Chauhan,West,1,668,668,73,14%,574
714,12-02-2022,CUST714,Female,18,Clothing,Saree,Vizag,Mahesh,Sukhsagar,South,1,939,939,94,15%,798
193,13-02-2022,CUST5384,Male,35,Beauty,Creams,Indore,Jansagar,Deepesh Chauhan,West,3,1151,3453,449,12%,3038
577,13-02-2022,CUST577,Male,21,Beauty,Appliance,Tripur,Mahesh,Sukhsagar,South,4,957,3828,344,16%,3215
945,13-02-2022,CUST945,Male,30,Beauty,Creams,Vizag,Mahesh,Sukhsagar,South,1,564,564,62,14%,485
193,13-02-2022,CUST193,Male,35,Beauty,Dry Products,Indore,Jansagar,Deepesh Chauhan,West,3,1273,3819,458,13%,3322
577,13-02-2022,CUST577,Male,21,Beauty,Dry Products,Tripur,Mahesh,Sukhsagar,South,4,1159,4636,370,17%,3847
945,13-02-2022,CUST945,Male,30,Beauty,Creams,Vizag,Mahesh,Sukhsagar,South,1,633,633,64,15%,538
193,13-02-2022,CUST193,Male,35,Beauty,Oils,Indore,Jansagar,Deepesh Chauhan,West,3,897,2691,296,14%,2314
577,13-02-2022,CUST577,Male,21,Beauty,Oils,Tripur,Mahesh,Sukhsagar,South,4,954,3816,267,18%,3129
945,13-02-2022,CUST945,Male,30,Beauty,Appliance,Vizag,Mahesh,Sukhsagar,South,1,801,801,72,16%,672
848,13-02-2022,CUST848,Female,63,Clothing,Caps,Indore,Jansagar,Deepesh Chauhan,West,3,1327,3981,319,17%,3304
848,13-02-2022,CUST848,Female,63,Clothing,Joggers,Kolkata,Debojit,Ajit yadav,East,3,1283,3849,270,18%,3156
848,13-02-2022,CUST848,Female,63,Clothing,Caps,Latur,Rakesh,Deepesh Chauhan,West,3,1220,3660,219,19%,2964
11,14-02-2022,CUST5020,Male,23,Clothing,Dupatta,Mumbai,Ganesh,Deepesh Chauhan,West,2,866,1732,259,10%,1558
11,14-02-2022,CUST011,Male,23,Clothing,Shirt,Delhi,Sanjay,Vishnu Dixit,North,2,720,1440,201,11%,1281
11,14-02-2022,CUST011,Male,23,Clothing,Top,Jaipur,Ankur,Vishnu Dixit,North,2,1347,2694,350,12%,2370
821,14-02-2022,CUST821,Male,49,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,1,732,732,109,10%,658
821,14-02-2022,CUST821,Male,49,Electronics,Beauty Products,Tripur,Mahesh,Sukhsagar,South,1,1267,1267,177,11%,1127
821,14-02-2022,CUST821,Male,49,Electronics,Beauty Products,Indore,Jansagar,Deepesh Chauhan,West,1,1099,1099,143,12%,967
133,16-02-2022,CUST5264,Male,20,Electronics,Home Aplience,Delhi,Sanjay,Vishnu Dixit,North,3,1263,3789,493,12%,3334
133,16-02-2022,CUST133,Male,20,Electronics,Home Aplience,Latur,Rakesh,Deepesh Chauhan,West,3,710,2130,256,13%,1853
133,16-02-2022,CUST133,Male,20,Electronics,Home Aplience,Tripur,Mahesh,Sukhsagar,South,3,1322,3966,436,14%,3410
292,17-02-2022,CUST5582,Male,20,Beauty,Creams,Kanpur,Ramash,Vishnu Dixit,North,4,943,3772,528,11%,3357
584,17-02-2022,CUST584,Female,27,Beauty,Oils,Delhi,Sanjay,Vishnu Dixit,North,4,977,3908,468,13%,3399
292,17-02-2022,CUST292,Male,20,Beauty,Appliance,Kanpur,Ramash,Vishnu Dixit,North,4,1082,4328,562,12%,3808
584,17-02-2022,CUST584,Female,27,Beauty,Creams,Delhi,Sanjay,Vishnu Dixit,North,4,622,2488,273,14%,2139
292,17-02-2022,CUST292,Male,20,Beauty,Oils,Kanpur,Ramash,Vishnu Dixit,North,4,1138,4552,546,13%,3960
584,17-02-2022,CUST584,Female,27,Beauty,Appliance,Delhi,Sanjay,Vishnu Dixit,North,4,904,3616,361,15%,3073
16,17-02-2022,CUST5030,Male,19,Clothing,Tshirt,Jaipur,Ankur,Vishnu Dixit,North,3,1015,3045,305,15%,2588
42,17-02-2022,CUST5082,Male,22,Clothing,Tshirt,Ernakulam,Mahesh,Sukhsagar,South,3,744,2232,312,11%,1986
861,17-02-2022,CUST861,Female,41,Clothing,Joggers,Nagpur,Ganesh,Deepesh Chauhan,West,3,1155,3465,520,10%,3118
16,17-02-2022,CUST016,Male,19,Clothing,Inner Wear,Bhopal,Jansagar,Deepesh Chauhan,West,3,623,1869,168,16%,1569
42,17-02-2022,CUST042,Male,22,Clothing,Inner Wear,Tripur,Mahesh,Sukhsagar,South,3,1287,3861,502,12%,3397
861,17-02-2022,CUST861,Female,41,Clothing,Caps,Vizag,Mahesh,Sukhsagar,South,3,1385,4155,581,11%,3697
16,17-02-2022,CUST016,Male,19,Clothing,Dupatta,Chennai,Mahesh,Sukhsagar,South,3,1223,3669,294,17%,3045
42,17-02-2022,CUST042,Male,22,Clothing,Tshirt,Mumbai,Ganesh,Deepesh Chauhan,West,3,906,2718,326,13%,2364
861,17-02-2022,CUST861,Female,41,Clothing,Joggers,Ernakulam,Mahesh,Sukhsagar,South,3,1219,3657,476,12%,3218
416,17-02-2022,CUST5830,Male,53,Electronics,Beauty Products,Kanpur,Ramash,Vishnu Dixit,North,4,1139,4556,455,15%,3872
416,17-02-2022,CUST416,Male,53,Electronics,Beauty Products,Delhi,Sanjay,Vishnu Dixit,North,4,940,3760,338,16%,3158
416,17-02-2022,CUST416,Male,53,Electronics,Beauty Products,Latur,Rakesh,Deepesh Chauhan,West,4,1493,5972,477,17%,4956
256,18-02-2022,CUST5510,Male,23,Clothing,Top,Chennai,Mahesh,Sukhsagar,South,2,806,1612,161,15%,1370
256,18-02-2022,CUST256,Male,23,Clothing,Shirt,Indore,Jansagar,Deepesh Chauhan,West,2,765,1530,138,16%,1285
256,18-02-2022,CUST256,Male,23,Clothing,Top,Kolkata,Debojit,Ajit yadav,East,2,925,1850,148,17%,1535
257,19-02-2022,CUST5512,Male,19,Beauty,Dry Products,Tripur,Mahesh,Sukhsagar,South,4,1222,4888,439,16%,4105
257,19-02-2022,CUST257,Male,19,Beauty,Oils,Tripur,Mahesh,Sukhsagar,South,4,1309,5236,418,17%,4345
257,19-02-2022,CUST257,Male,19,Beauty,Appliance,Tripur,Mahesh,Sukhsagar,South,4,1126,4504,315,18%,3693
44,19-02-2022,CUST5086,Female,22,Clothing,Kurti,Mumbai,Ganesh,Deepesh Chauhan,West,1,1387,1387,166,13%,1206
44,19-02-2022,CUST044,Female,22,Clothing,Pants,Delhi,Sanjay,Vishnu Dixit,North,1,860,860,94,14%,739
44,19-02-2022,CUST044,Female,22,Clothing,Kurti,Jaipur,Ankur,Vishnu Dixit,North,1,1051,1051,105,15%,893
287,20-02-2022,CUST5572,Male,54,Clothing,Tshirt,Chennai,Mahesh,Sukhsagar,South,4,1091,4364,392,16%,3665
287,20-02-2022,CUST287,Male,54,Clothing,Pants,Indore,Jansagar,Deepesh Chauhan,West,4,1100,4400,352,17%,3652
287,20-02-2022,CUST287,Male,54,Clothing,Tshirt,Kolkata,Debojit,Ajit yadav,East,4,913,3652,255,18%,2994
268,20-02-2022,CUST5534,Female,28,Electronics,Gadgets,Ernakulam,Mahesh,Sukhsagar,South,1,899,899,72,17%,746
966,20-02-2022,CUST966,Male,60,Electronics,Home Aplience,Kanpur,Ramash,Vishnu Dixit,North,2,1300,2600,260,15%,2210
268,20-02-2022,CUST268,Female,28,Electronics,Gadgets,Chennai,Mahesh,Sukhsagar,South,1,1368,1368,95,18%,1121
966,20-02-2022,CUST966,Male,60,Electronics,Home Aplience,Delhi,Sanjay,Vishnu Dixit,North,2,792,1584,142,16%,1330
268,20-02-2022,CUST268,Female,28,Electronics,Gadgets,Nagpur,Ganesh,Deepesh Chauhan,West,1,833,833,50,19%,674
966,20-02-2022,CUST966,Male,60,Electronics,Home Aplience,Latur,Rakesh,Deepesh Chauhan,West,2,791,1582,127,17%,1313
371,21-02-2022,CUST5740,Female,20,Beauty,Dry Products,Chennai,Mahesh,Sukhsagar,South,1,1109,1109,167,10%,998
371,21-02-2022,CUST371,Female,20,Beauty,Dry Products,Chennai,Mahesh,Sukhsagar,South,1,1428,1428,199,11%,1270
371,21-02-2022,CUST371,Female,20,Beauty,Creams,Chennai,Mahesh,Sukhsagar,South,1,837,837,109,12%,736
70,21-02-2022,CUST5138,Female,43,Clothing,Saree,Indore,Jansagar,Deepesh Chauhan,West,1,1419,1419,85,19%,1149
900,21-02-2022,CUST900,Male,21,Clothing,Top,Lucknow,Ramash,Vishnu Dixit,North,2,585,1170,70,19%,947
70,21-02-2022,CUST070,Female,43,Clothing,Tshirt,Kolkata,Debojit,Ajit yadav,East,1,1445,1445,217,10%,1300
